language,workload,strategy,property,mutations,cross,discards,tests,shrinks,time
"Racket","STLC","rc","SinglePreserve",["shift_var_none"],false,0.00,34.00,0.00,0.0141652
"Racket","STLC","rc","SinglePreserve",["shift_var_all"],false,0.00,27.80,0.00,0.0104209
"Racket","STLC","rc","SinglePreserve",["shift_var_leq"],false,0.00,2469.00,0.00,0.6190551
"Racket","STLC","rc","SinglePreserve",["shift_abs_no_incr"],false,0.00,35.10,0.00,0.0137875
"Racket","STLC","rc","SinglePreserve",["subst_var_all"],false,0.00,26.40,0.00,0.0102313
"Racket","STLC","rc","SinglePreserve",["subst_var_none"],false,0.00,19.30,0.00,0.0090525
"Racket","STLC","rc","SinglePreserve",["subst_abs_no_shift"],false,0.00,1523.10,0.00,0.3881352
"Racket","STLC","rc","SinglePreserve",["subst_abs_no_incr"],false,0.00,18.70,0.00,0.0076187
"Racket","STLC","rc","SinglePreserve",["substTop_no_shift"],false,0.00,42.90,0.00,0.0139054
"Racket","STLC","rc","SinglePreserve",["substTop_no_shift_back"],false,0.00,36.30,0.00,0.0165483
"Racket","STLC","rc","MultiPreserve",["shift_var_none"],false,0.00,135.00,0.00,0.0431290
"Racket","STLC","rc","MultiPreserve",["shift_var_all"],false,0.00,76.30,0.00,0.0251210
"Racket","STLC","rc","MultiPreserve",["shift_var_leq"],false,0.00,7080.50,0.00,1.8840714
"Racket","STLC","rc","MultiPreserve",["shift_abs_no_incr"],false,0.00,41.20,0.00,0.0177050
"Racket","STLC","rc","MultiPreserve",["subst_var_all"],false,0.00,48.60,0.00,0.0158538
"Racket","STLC","rc","MultiPreserve",["subst_var_none"],false,0.00,95.70,0.00,0.0313605
"Racket","STLC","rc","MultiPreserve",["subst_abs_no_shift"],false,0.00,5503.20,0.00,17.9859081
"Racket","STLC","rc","MultiPreserve",["subst_abs_no_incr"],false,0.00,59.70,0.00,0.0199755
"Racket","STLC","rc","MultiPreserve",["substTop_no_shift"],false,0.00,74.80,0.00,0.0245301
"Racket","STLC","rc","MultiPreserve",["substTop_no_shift_back"],false,0.00,73.40,0.00,0.0262945
