language,workload,strategy,property,mutations,cross,discards,tests,shrinks,time
"OCaml","STLC","qcheck:bespoke","SinglePreserve",["shift_var_none"],false,0.00,65.40,0.00,0.0076559
"OCaml","STLC","qcheck:bespoke","SinglePreserve",["shift_var_all"],false,0.00,37.40,0.00,0.0025768
"OCaml","STLC","qcheck:bespoke","SinglePreserve",["shift_var_leq"],false,0.00,3245.90,0.00,0.0700619
"OCaml","STLC","qcheck:bespoke","SinglePreserve",["shift_abs_no_incr"],false,0.00,46.10,0.00,0.0067971
"OCaml","STLC","qcheck:bespoke","SinglePreserve",["subst_var_all"],false,0.00,45.90,0.00,0.0035944
"OCaml","STLC","qcheck:bespoke","SinglePreserve",["subst_var_none"],false,0.00,50.10,0.00,0.0046621
"OCaml","STLC","qcheck:bespoke","SinglePreserve",["subst_abs_no_shift"],false,0.00,2911.00,0.00,0.0597521
"OCaml","STLC","qcheck:bespoke","SinglePreserve",["subst_abs_no_incr"],false,0.00,51.20,0.00,0.0079160
"OCaml","STLC","qcheck:bespoke","SinglePreserve",["substTop_no_shift"],false,0.00,47.80,0.00,0.0068401
"OCaml","STLC","qcheck:bespoke","SinglePreserve",["substTop_no_shift_back"],false,0.00,45.70,0.00,0.0038540
"OCaml","STLC","qcheck:bespoke","MultiPreserve",["shift_var_none"],false,0.00,136.80,0.00,0.0075618
"OCaml","STLC","qcheck:bespoke","MultiPreserve",["shift_var_all"],false,0.00,66.90,0.00,0.0037364
"OCaml","STLC","qcheck:bespoke","MultiPreserve",["shift_var_leq"],false,0.00,10602.90,0.00,0.1847819
"OCaml","STLC","qcheck:bespoke","MultiPreserve",["shift_abs_no_incr"],false,0.00,93.50,0.00,0.0043540
"OCaml","STLC","qcheck:bespoke","MultiPreserve",["subst_var_all"],false,0.00,45.10,0.00,0.0027705
"OCaml","STLC","qcheck:bespoke","MultiPreserve",["subst_var_none"],false,0.00,131.40,0.00,0.0041295
"OCaml","STLC","qcheck:bespoke","MultiPreserve",["subst_abs_no_shift"],false,0.00,11230.70,0.00,0.1987644
"OCaml","STLC","qcheck:bespoke","MultiPreserve",["subst_abs_no_incr"],false,0.00,121.60,0.00,0.0051027
"OCaml","STLC","qcheck:bespoke","MultiPreserve",["substTop_no_shift"],false,0.00,151.60,0.00,0.0051238
"OCaml","STLC","qcheck:bespoke","MultiPreserve",["substTop_no_shift_back"],false,0.00,110.00,0.00,0.0035828
