language,workload,strategy,property,mutations,cross,discards,tests,shrinks,time
"OCaml","STLC","qcheck:bespoke","SinglePreserve",["shift_var_none"],false,0.00,40.10,0.00,0.0029265
"OCaml","STLC","qcheck:bespoke","SinglePreserve",["shift_var_all"],false,0.00,61.80,0.00,0.0029164
"OCaml","STLC","qcheck:bespoke","SinglePreserve",["shift_var_leq"],false,0.00,5058.70,0.00,0.0735241
"OCaml","STLC","qcheck:bespoke","SinglePreserve",["shift_abs_no_incr"],false,0.00,56.60,0.00,0.0043277
"OCaml","STLC","qcheck:bespoke","SinglePreserve",["subst_var_all"],false,0.00,35.40,0.00,0.0033463
"OCaml","STLC","qcheck:bespoke","SinglePreserve",["subst_var_none"],false,0.00,59.00,0.00,0.0042748
"OCaml","STLC","qcheck:bespoke","SinglePreserve",["subst_abs_no_shift"],false,0.00,2918.30,0.00,0.0412079
"OCaml","STLC","qcheck:bespoke","SinglePreserve",["subst_abs_no_incr"],false,0.00,39.20,0.00,0.0036780
"OCaml","STLC","qcheck:bespoke","SinglePreserve",["substTop_no_shift"],false,0.00,35.80,0.00,0.0026652
"OCaml","STLC","qcheck:bespoke","SinglePreserve",["substTop_no_shift_back"],false,0.00,25.20,0.00,0.0032993
"OCaml","STLC","qcheck:bespoke","MultiPreserve",["shift_var_none"],false,0.00,129.20,0.00,0.0036998
"OCaml","STLC","qcheck:bespoke","MultiPreserve",["shift_var_all"],false,0.00,85.40,0.00,0.0039403
"OCaml","STLC","qcheck:bespoke","MultiPreserve",["shift_var_leq"],false,0.00,13091.80,0.00,0.1627322
"OCaml","STLC","qcheck:bespoke","MultiPreserve",["shift_abs_no_incr"],false,0.00,92.50,0.00,0.0031084
"OCaml","STLC","qcheck:bespoke","MultiPreserve",["subst_var_all"],false,0.00,63.10,0.00,0.0024041
"OCaml","STLC","qcheck:bespoke","MultiPreserve",["subst_var_none"],false,0.00,89.00,0.00,0.0031524
"OCaml","STLC","qcheck:bespoke","MultiPreserve",["subst_abs_no_shift"],false,0.00,9724.50,0.00,0.1214118
"OCaml","STLC","qcheck:bespoke","MultiPreserve",["subst_abs_no_incr"],false,0.00,120.70,0.00,0.0032547
"OCaml","STLC","qcheck:bespoke","MultiPreserve",["substTop_no_shift"],false,0.00,123.10,0.00,0.0033898
"OCaml","STLC","qcheck:bespoke","MultiPreserve",["substTop_no_shift_back"],false,0.00,139.70,0.00,0.0049334
