language,workload,strategy,property,mutations,cross,discards,tests,shrinks,time
"OCaml","STLC","qcheck:bespoke","SinglePreserve",["shift_var_none"],false,0.00,52.20,0.00,0.0033322
"OCaml","STLC","qcheck:bespoke","SinglePreserve",["shift_var_all"],false,0.00,67.20,0.00,0.0040321
"OCaml","STLC","qcheck:bespoke","SinglePreserve",["shift_var_leq"],false,0.00,4133.40,0.00,0.0617396
"OCaml","STLC","qcheck:bespoke","SinglePreserve",["shift_abs_no_incr"],false,0.00,55.50,0.00,0.0039609
"OCaml","STLC","qcheck:bespoke","SinglePreserve",["subst_var_all"],false,0.00,41.80,0.00,0.0045366
"OCaml","STLC","qcheck:bespoke","SinglePreserve",["subst_var_none"],false,0.00,38.10,0.00,0.0050713
"OCaml","STLC","qcheck:bespoke","SinglePreserve",["subst_abs_no_shift"],false,0.00,1496.30,0.00,0.0272247
"OCaml","STLC","qcheck:bespoke","SinglePreserve",["subst_abs_no_incr"],false,0.00,48.60,0.00,0.0036444
"OCaml","STLC","qcheck:bespoke","SinglePreserve",["substTop_no_shift"],false,0.00,52.00,0.00,0.0034479
"OCaml","STLC","qcheck:bespoke","SinglePreserve",["substTop_no_shift_back"],false,0.00,64.30,0.00,0.0050689
"OCaml","STLC","qcheck:bespoke","MultiPreserve",["shift_var_none"],false,0.00,102.30,0.00,0.0035103
"OCaml","STLC","qcheck:bespoke","MultiPreserve",["shift_var_all"],false,0.00,218.40,0.00,0.0056341
"OCaml","STLC","qcheck:bespoke","MultiPreserve",["shift_var_leq"],false,0.00,13655.30,0.00,0.1879796
"OCaml","STLC","qcheck:bespoke","MultiPreserve",["shift_abs_no_incr"],false,0.00,103.80,0.00,0.0032783
"OCaml","STLC","qcheck:bespoke","MultiPreserve",["subst_var_all"],false,0.00,77.00,0.00,0.0026279
"OCaml","STLC","qcheck:bespoke","MultiPreserve",["subst_var_none"],false,0.00,122.80,0.00,0.0038386
"OCaml","STLC","qcheck:bespoke","MultiPreserve",["subst_abs_no_shift"],false,0.00,7002.80,0.00,0.0969085
"OCaml","STLC","qcheck:bespoke","MultiPreserve",["subst_abs_no_incr"],false,0.00,193.50,0.00,0.0048172
"OCaml","STLC","qcheck:bespoke","MultiPreserve",["substTop_no_shift"],false,0.00,94.70,0.00,0.0031849
"OCaml","STLC","qcheck:bespoke","MultiPreserve",["substTop_no_shift_back"],false,0.00,175.90,0.00,0.0049518
